OTU ID	Domain	Phylum	Class	Order	Family	Genus
OTU22	Bacteria	Patescibacteria	ABY1	Candidatus_Buchananbacteria	norank_o__Candidatus_Buchananbacteria	norank_o__Candidatus_Buchananbacteria
OTU23	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU24	Bacteria	Myxococcota	bacteriap25	norank_c__bacteriap25	norank_c__bacteriap25	norank_c__bacteriap25
OTU25	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU26	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	Oleiharenicola
OTU27	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU28	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU29	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	norank_o__Chitinophagales	norank_o__Chitinophagales
OTU30	Bacteria	Chloroflexota	Chloroflexia	Kallotenuales	AKIW781	norank_f__AKIW781
OTU31	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU32	Bacteria	Pseudomonadota	Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria
OTU33	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU34	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU35	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas
OTU36	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	norank_f__Gemmatimonadaceae
OTU37	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU38	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU39	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccus
OTU40	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	norank_o__0319-6G20	norank_o__0319-6G20
OTU41	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	unclassified_o__Sphingobacteriales	unclassified_o__Sphingobacteriales
OTU42	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Jorgensenbacteria	norank_o__Candidatus_Jorgensenbacteria	norank_o__Candidatus_Jorgensenbacteria
OTU43	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU44	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
OTU45	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	unclassified_f__Methylophilaceae
OTU46	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	B1-7BS	norank_f__B1-7BS
OTU47	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella
OTU48	Bacteria	Pseudomonadota	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	norank_f__Paracaedibacteraceae
OTU49	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU50	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU51	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
OTU52	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax
OTU53	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU54	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU55	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	norank_f__Simkaniaceae
OTU56	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Campbellbacteria	norank_o__Candidatus_Campbellbacteria	norank_o__Candidatus_Campbellbacteria
OTU57	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU58	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU59	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU60	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SC-I-84	norank_f__SC-I-84
OTU61	Bacteria	Myxococcota	Polyangiia	Blfdi19	norank_o__Blfdi19	norank_o__Blfdi19
OTU62	Bacteria	Patescibacteria	Parcubacteria	norank_c__Parcubacteria	norank_c__Parcubacteria	norank_c__Parcubacteria
OTU63	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU64	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	norank_f__Methylomonadaceae
OTU65	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU66	Bacteria	Pseudomonadota	Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria
OTU67	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU68	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU69	Bacteria	Latescibacterota	norank_p__Latescibacterota	norank_p__Latescibacterota	norank_p__Latescibacterota	norank_p__Latescibacterota
OTU70	Bacteria	Acidobacteriota	Blastocatellia	11月24日	norank_o__11-24	norank_o__11-24
OTU71	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU72	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU73	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	norank_o__Vicinamibacterales	norank_o__Vicinamibacterales
OTU74	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU75	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU76	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU77	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
OTU78	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU79	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	BSV13
OTU80	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
OTU81	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU82	Bacteria	Chloroflexota	unclassified_p__Chloroflexota	unclassified_p__Chloroflexota	unclassified_p__Chloroflexota	unclassified_p__Chloroflexota
OTU83	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	norank_o__Candidatus_Kerfeldbacteria	norank_o__Candidatus_Kerfeldbacteria
OTU84	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	norank_f__37-13
OTU85	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
OTU86	Bacteria	Chloroflexota	unclassified_p__Chloroflexota	unclassified_p__Chloroflexota	unclassified_p__Chloroflexota	unclassified_p__Chloroflexota
OTU87	Bacteria	Patescibacteria	WWE3	norank_c__WWE3	norank_c__WWE3	norank_c__WWE3
OTU88	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU89	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
OTU90	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	unclassified_f__Rhizobiaceae
OTU91	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU92	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	norank_f__Vermiphilaceae
OTU93	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU94	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	norank_f__Haliangiaceae
OTU95	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	DSSD61
OTU96	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU97	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU98	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
OTU99	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter
OTU100	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	unclassified_o__Burkholderiales	unclassified_o__Burkholderiales
OTU101	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU102	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Zambryskibacteria	norank_o__Candidatus_Zambryskibacteria	norank_o__Candidatus_Zambryskibacteria
OTU103	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
OTU104	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea
OTU105	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU106	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU107	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter
OTU108	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
OTU109	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU110	Bacteria	Patescibacteria	Berkelbacteria	norank_c__Berkelbacteria	norank_c__Berkelbacteria	norank_c__Berkelbacteria
OTU111	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	unclassified_f__Pedosphaeraceae
OTU112	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
OTU113	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	marine_group
OTU114	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU115	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
OTU116	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU117	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
OTU118	Bacteria	FCPU426	norank_p__FCPU426	norank_p__FCPU426	norank_p__FCPU426	norank_p__FCPU426
OTU119	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU120	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	norank_o__Subgroup_7	norank_o__Subgroup_7
OTU121	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	norank_o__Gaiellales	norank_o__Gaiellales
OTU122	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU123	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	norank_f__Bacteroidetes_BD2-2
OTU124	Bacteria	Actinomycetota	unclassified_p__Actinomycetota	unclassified_p__Actinomycetota	unclassified_p__Actinomycetota	unclassified_p__Actinomycetota
OTU125	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU126	Bacteria	Bacillota	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus
OTU127	Bacteria	Pseudomonadota	Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria	unclassified_c__Gammaproteobacteria
OTU128	Bacteria	Pseudomonadota	Alphaproteobacteria	Zavarziniales	Zavarziniaceae	Zavarzinia
OTU129	Bacteria	Elusimicrobiota	Lineage_IIc	norank_c__Lineage_IIc	norank_c__Lineage_IIc	norank_c__Lineage_IIc
OTU130	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	FukuN18_freshwater_group
OTU131	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	SH3-11
OTU132	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	norank_f__Holosporaceae
OTU133	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	norank_o__Rhodospirillales	norank_o__Rhodospirillales
OTU134	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ephemeroptericola
OTU135	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	PRD18C08	norank_f__PRD18C08
OTU136	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU137	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Crenothrix
OTU138	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	norank_f__Gemmatimonadaceae
OTU139	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU140	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	GOUTA6
OTU141	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
OTU142	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU143	Bacteria	Chloroflexota	KD4-96	norank_c__KD4-96	norank_c__KD4-96	norank_c__KD4-96
OTU144	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU145	Bacteria	Thermodesulfobacteriota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus
OTU146	Bacteria	Patescibacteria	ABY1	Candidatus_Komeilibacteria	norank_o__Candidatus_Komeilibacteria	norank_o__Candidatus_Komeilibacteria
OTU147	Bacteria	Verrucomicrobiota	Verrucomicrobiia	norank_c__Verrucomicrobiia	norank_c__Verrucomicrobiia	norank_c__Verrucomicrobiia
OTU148	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU149	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU150	Bacteria	Cyanobacteriota	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	norank_f__Obscuribacteraceae
OTU151	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
OTU152	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio
OTU153	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU154	Bacteria	Chloroflexota	SL56_marine_group	norank_c__SL56_marine_group	norank_c__SL56_marine_group	norank_c__SL56_marine_group
OTU155	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
OTU156	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
OTU157	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU158	Bacteria	Pseudomonadota	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	norank_f__Paracaedibacteraceae
OTU159	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	norank_o__Gaiellales	norank_o__Gaiellales
OTU160	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	BSV13
OTU161	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
OTU162	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU163	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
OTU164	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	unclassified_o__Burkholderiales	unclassified_o__Burkholderiales
OTU165	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU166	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU167	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	TRA3-20	norank_f__TRA3-20
OTU168	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
OTU169	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	norank_f__JG30-KF-CM45
OTU170	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methyloligellaceae	norank_f__Methyloligellaceae
OTU171	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira
OTU172	Bacteria	Pseudomonadota	Gammaproteobacteria	R7C24	norank_o__R7C24	norank_o__R7C24
OTU173	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU174	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus
OTU175	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	norank_f__Micropepsaceae
OTU176	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU177	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	norank_o__Rhodospirillales	norank_o__Rhodospirillales
OTU178	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7_clade
OTU179	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
OTU180	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	unclassified_o__Burkholderiales	unclassified_o__Burkholderiales
OTU181	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	norank_f__Pedosphaeraceae
OTU182	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	unclassified_f__Methylomonadaceae
OTU183	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	norank_f__Saprospiraceae
OTU184	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	unclassified_f__Pseudobdellovibrionaceae
OTU185	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
OTU186	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU187	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU188	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	unclassified_f__Nitrosomonadaceae
OTU189	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	norank_f__Gemmataceae
OTU190	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_f__Sphingomonadaceae
OTU191	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU192	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Rhodoplanes
OTU193	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU194	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
OTU195	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	unclassified_f__Blastocatellaceae
OTU196	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas
OTU197	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
OTU198	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU199	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
OTU200	Bacteria	Patescibacteria	WWE3	norank_c__WWE3	norank_c__WWE3	norank_c__WWE3
OTU201	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	Oleiharenicola
OTU202	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
OTU203	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter
OTU204	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU205	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter
OTU206	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	norank_f__Holophagaceae
OTU207	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU208	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU209	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
OTU210	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	norank_f__NS11-12_marine_group
OTU211	Bacteria	Actinomycetota	Thermoleophilia	norank_c__Thermoleophilia	norank_c__Thermoleophilia	norank_c__Thermoleophilia
OTU212	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
OTU213	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
OTU214	Bacteria	Actinomycetota	MB-A2-108	norank_c__MB-A2-108	norank_c__MB-A2-108	norank_c__MB-A2-108
OTU215	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium
OTU216	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	unclassified_f__Caulobacteraceae
OTU217	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	norank_f__Vicinamibacteraceae
OTU218	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium
OTU219	Bacteria	Bacillota	Limnochordia	norank_c__Limnochordia	norank_c__Limnochordia	norank_c__Limnochordia
OTU220	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium
OTU221	Bacteria	Margulisbacteria	norank_p__Margulisbacteria	norank_p__Margulisbacteria	norank_p__Margulisbacteria	norank_p__Margulisbacteria
OTU222	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	norank_f__Sandaracinaceae
OTU223	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Collierbacteria	norank_o__Candidatus_Collierbacteria	norank_o__Candidatus_Collierbacteria
OTU224	Bacteria	Chloroflexota	JG30-KF-CM66	norank_c__JG30-KF-CM66	norank_c__JG30-KF-CM66	norank_c__JG30-KF-CM66
OTU225	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU226	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
OTU227	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	unclassified_f__Beijerinckiaceae
OTU228	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	norank_f__Hydrogenophilaceae
OTU229	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	norank_f__Gemmataceae
OTU230	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU231	Bacteria	Pseudomonadota	Gammaproteobacteria	R7C24	norank_o__R7C24	norank_o__R7C24
OTU232	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
OTU233	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio
OTU234	Bacteria	Chloroflexota	SL56_marine_group	norank_c__SL56_marine_group	norank_c__SL56_marine_group	norank_c__SL56_marine_group
OTU235	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
